ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
48424997,Maven,org.hammurapi:historyoutput-db,419045,3.17.0,4905584,commons-cli:commons-cli,Maven,runtime,FALSE,1.0,642518
48441550,Maven,org.linkedin:org.linkedin.glu.agent-cli-impl,419727,1.3.0,5672293,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
48442077,Maven,net.sf.squirrel-sql.plugins:dbcopy,419757,3.3.0,4916831,commons-cli:commons-cli,Maven,runtime,FALSE,${commons-cli-version},642518
48447985,Maven,at.newmedialab.ldpath:ldpath-backend-file,420018,2.6.0,5672914,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
85037968,Maven,com.netflix.priam:priam-dse-extensions,420531,1.1.51,4931780,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
48474384,Maven,org.codehaus.gant:gant_groovy1.8,420918,1.9.10,5677943,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
48480191,Maven,com.browseengine.bobo:bobo-browse,421134,3.0.0,5681261,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
48483596,Maven,org.apache.jackrabbit:oak-solr-embedded,421240,0.10,5680492,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
48493504,Maven,net.sf.barcode4j:barcode4j-fop-ext-complete,421406,2.0,5681201,commons-cli:commons-cli,Maven,runtime,FALSE,1.0,642518
48499415,Maven,com.jolira:testing-tools,421560,1.2.0,4983870,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
48520831,Maven,org.commonjava.aprox.embed:aprox-embedder-savant,422461,0.18.0,5688087,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
48527058,Maven,com.netflix.raigad:raigad-web,422600,132.0.2,5688179,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
48536228,Maven,de.mukis:config4cli,422815,0.1.0,5689243,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
48546672,Maven,org.codenarc:CodeNarc,423083,0.27.0,8749018,commons-cli:commons-cli,Maven,test,FALSE,1.2,642518
48569516,Maven,com.tinkerpop.rexster:rexster-server,423720,0.8,4962016,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
48577853,Maven,org.kuali.rice:rice-tools-test,423898,2.5.0,5695805,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
48585718,Maven,org.testatoo.container:testatoo-container-core,424074,1.0.0,5696720,commons-cli:commons-cli,Maven,provided,FALSE,1.1,642518
48588865,Maven,com.alexkasko.delta:delta-patch,424196,1.1,5697239,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
48600528,Maven,org.ow2.docdoku:docdoku-server-web,424527,1.1,5698857,commons-cli:commons-cli,Maven,runtime,FALSE,1.1,642518
48634336,Maven,org.apache.geronimo.plugins:car-maven-plugin,425184,1.1,5703157,commons-cli:commons-cli,Maven,runtime,FALSE,1.0,642518
48634973,Maven,org.eclipse.birt.runtime:org.eclipse.birt.runtime,425215,3.7.2.v20120214-1408,5703664,commons-cli:commons-cli,Maven,runtime,FALSE,1.0,642518
48638893,Maven,com.ovea.tajin.servers:tajin-server-core,425272,1.0.b12,4827307,commons-cli:commons-cli,Maven,provided,FALSE,1.1,642518
48642877,Maven,com.addthis:bark,425361,2.0.0,4768605,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
48645547,Maven,org.apache.helix:helix-admin-webapp,425493,0.6.1-incubating,5705169,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
48652200,Maven,ca.uhn.hapi:hapi-base,425626,1.1,5706276,commons-cli:commons-cli,Maven,runtime,FALSE,1.0,642518
48659503,Maven,org.unitils.soapui:unitils-soapui,425931,1.0.0,4823455,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
48661836,Maven,org.apache.tuscany.sca:tuscany-node-launcher-equinox,425995,2.0,4912208,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
48668748,Maven,org.w3:ldp-testsuite,426247,0.1.0,5709548,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
48670671,Maven,org.liquibase:liquibase-core,426319,3.2.0,4909005,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
70129844,Maven,it.unibo.alchemist:alchemist,635189,2.0.0,5505850,commons-cli:commons-cli,Maven,compile,FALSE,"[1.3.1, 2)",642518
52121860,Maven,by.stub:stubby4j,636992,1.0.57,2499208,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
85778212,Maven,org.apache.sqoop:sqoop-shell,637744,1.99.3,2506788,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
70582466,Maven,org.apache.sqoop:sqoop,637983,1.4.0-incubating,2509199,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
46305581,Maven,org.openprovenance.prov:prov-interop,640058,0.7.1,6348192,commons-cli:commons-cli,Maven,runtime,FALSE,1.0,642518
54534076,Maven,org.apache.pig:pig,640338,0.10.0,2527829,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
52112630,Maven,org.graphwalker:graphwalker,640764,2.5.0,2531379,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
52117034,Maven,pl.touk.sputnik:sputnik,641766,1.1.0,2540149,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
63049383,Maven,com.linkedin.pegasus:d2,642063,10.1.3,8701625,commons-cli:commons-cli,Maven,compile,FALSE,1.0,642518
81886242,Maven,org.apache.qpid:qpid-broker-core,642100,0.26,2542625,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
52120531,Maven,com.facebook.hadoop:hadoop-core,642610,0.20.0,2547585,commons-cli:commons-cli,Maven,provided,FALSE,2.0-20070823,642518
52121534,Maven,org.rhq.helpers:rhq-metrics-simulator,642699,4.10.0,2548678,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45260022,Maven,org.onebusaway:onebusaway-cli,642849,1.0.0,2550351,commons-cli:commons-cli,Maven,runtime,FALSE,1.1,642518
47064283,Maven,de.ipk-gatersleben:eDAL-MetaDataAPI-Server,643007,2.2.0,2551576,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
52126892,Maven,org.rhq:rhq-server-metrics,643948,4.10.0,2559786,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45309175,Maven,org.apache.cassandra:cassandra-all,645664,0.7.0,2576113,commons-cli:commons-cli,Maven,runtime,FALSE,1.1,642518
46717077,Maven,org.smali:smali,646513,2.0.3,2584907,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
52136330,Maven,com.facebook.hadoop:hadoop-test,646524,0.20.0,2585013,commons-cli:commons-cli,Maven,provided,FALSE,2.0-20070823,642518
85974364,Maven,org.wikiclean:wikiclean,647307,0.1,2592040,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
52136965,Maven,org.jpos:jpos,647583,1.9.0,2594436,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
52137594,Maven,org.apache.flink:flink-clients,648070,0.10.0,4776571,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
54546662,Maven,org.apache.tapestry:tapestry-runner,648242,5.4.0,4951498,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
146234032,Maven,org.apache.maven:maven,649402,3.5.0-alpha-1,20687159,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
52138061,Maven,org.gridgain:gridgain-datagrid,650684,6.0.2,2622359,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
52139583,Maven,org.apache.flink:flink-runtime,651341,0.10.0,6366387,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
46500581,Maven,org.akhikhl.gretty:gretty-core,767358,1.2.1,2988717,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
52189159,Maven,org.gosu-lang.gosu:gosu-core-api,843452,1.6,3243718,org.gosu-lang.gosu.managed:gw-commons-cli,Maven,runtime,FALSE,1.2-1,2239817
85703620,Maven,com.samsix:s6-util,923180,1.0.1,3438428,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
85792697,Maven,com.github.andreptb:fitnesse-selenium-slim,961220,0.1.0,3604758,commons-cli:commons-cli,Maven,runtime,FALSE,1.3,642518
52210806,Maven,org.jmxtrans:jmxtrans,961907,247,3628657,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44798451,Maven,eu.interedition:collatex-tools,964250,1.6,3708712,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44806466,Maven,io.github.myui:hivemall,964845,0.3,3726413,commons-cli:commons-cli,Maven,provided,FALSE,1.2,642518
44808271,Maven,de.hu-berlin.german.korpling.annis:annis-service,965174,3.3.0,3737700,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
44803305,Maven,com.github.mercurydb:mercurydb,965472,0.6.2,3748434,commons-cli:commons-cli,Maven,compile,FALSE,1.3,642518
44814752,Maven,org.apache.phoenix:phoenix-pherf,965536,4.4.0-HBase-0.98,3749990,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44806133,Maven,org.apache.flink:flink-shaded-include-yarn-tests,965596,0.10.1,4831413,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
73798533,Maven,com.n1analytics:javallier_2.10,965895,0.5.0,12443829,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
44805308,Maven,com.github.cosysoft:device-api,965961,0.9.0,3755751,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
86075453,Maven,net.lightbody.bmp:littleproxy,966036,1.1.0-beta-bmp-1,3758137,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44809676,Maven,com.facebook.stetho:stetho,976799,1.0.0,3809504,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
44816819,Maven,com.github.sdnwiselab:sdn-wise-node,1042967,2.0.0,4168512,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
86129664,Maven,org.rundeck:rundeck-launcher,1059203,2.10.0,14809956,commons-cli:commons-cli,Maven,compile,FALSE,1.0,642518
44812776,Maven,technology.tabula:tabula,1059727,0.8.0,4233803,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
72670440,Maven,org.perfcake:perfcake-agent,1059729,4.1,4233848,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44812377,Maven,co.cask.hbase:hbase,1084624,0.94.6.1.cask,4336404,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44820985,Maven,com.bugvm:bugvm-compiler,1126773,1.2.3,8968771,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
44817551,Maven,edu.usc.ir:lucene-geo-gazetteer,1135827,0.2,4560622,commons-cli:commons-cli,Maven,runtime,FALSE,1.3,642518
52364656,Maven,com.brightsparklabs:asanti,1181948,0.8.0,9716325,commons-cli:commons-cli,Maven,compile,FALSE,1.3,642518
72670242,Maven,io.pity:api,1182699,2.0.1,4769103,commons-cli:commons-cli,Maven,runtime,FALSE,1.3,642518
44823982,Maven,de.hhu.stups:bmotion-prob,1182985,0.3.0,8971723,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
86100397,Maven,com.sysgears.grain:grain,1183233,0.5.0,4784644,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
85217281,Maven,com.github.ricksbrown:cowsay,1183586,1.0.0,4795179,commons-cli:commons-cli,Maven,runtime,FALSE,1.3,642518
72682462,Maven,eu.trentorise.opendata:josman,1184015,0.6.0,4808660,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44822873,Maven,com.massisframework.massis:massis-app,1184254,1.0,4817826,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44828273,Maven,com.lucidworks.spark:spark-solr,1184294,1.1.2,4819132,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44824932,Maven,com.linkedin.gobblin:gobblin-api,1184555,0.0.0.mavenTest1,4826604,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
44825734,Maven,org.lwapp:lwapp-commons,1184742,1.0.GA,4831669,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
72682401,Maven,fr.faylixe:googlecodejam-client,1184784,1.0.0,4832789,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
52539144,Maven,it.unipi.di.acube:bat-framework,1185173,1.0,4843334,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44829760,Maven,de.vandermeer:execs,1185798,0.0.3,4862806,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44829820,Maven,org.apache.storm:flux,1185843,0.10.0,4863966,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44829746,Maven,com.github.jasoma:stgradle,1186193,1.0.0,4873372,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
72722255,Maven,fr.faylixe:googlecodejam-client-osgi,1186311,1.1.2,4877075,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
72706341,Maven,tk.devrt:openrtm-aist-java,1186678,1.1.0,4888846,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
72706105,Maven,net.isucon.bench:isucon-bench,1186911,0.1.0,4896300,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
52236553,Maven,org.cassandraunit:cassandra-unit-shaded,1187326,2.1.9.2,4903159,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
44842431,Maven,org.hawkular.agent:wildfly-module-installer,1187329,0.11.1.Final,4903200,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
85879386,Maven,com.digitalpebble.stormcrawler:storm-crawler-core,1187420,1.10,14694759,commons-cli:commons-cli,Maven,runtime,FALSE,1.4,642518
86197304,Maven,com.linkedin.gobblin:gobblin-example,1187489,0.10.0,14836796,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
72713283,Maven,com.github.ptgoetz:flux,1187986,0.1.3,4924572,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44839720,Maven,com.github.tntim96:fakesmtp,1188044,2.0,4926061,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
52237117,Maven,org.gridgain:gridgain-streaming,1188353,6.0.2,4936733,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44843440,Maven,com.denimgroup.threadfix:threadfix-cli,1188737,2.2.0,4948354,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
44843916,Maven,uk.co.real-logic:aeron-tools,1188844,0.1,4951783,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
52237817,Maven,org.seedstack.seed:seed-cli,1189276,2.1.0,4964659,commons-cli:commons-cli,Maven,runtime,FALSE,${commons-cli.version},642518
44848440,Maven,org.docbook:docbook-xslt2,1189745,2.0.13,4977304,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
44848542,Maven,commons-jelly:commons-jelly-tags-sql,1189850,20040902.073600,4980262,commons-cli:commons-cli,Maven,runtime,FALSE,1.0,642518
72726396,Maven,org.linkeddatafragments:ldfserver,1190020,0.1.0,4985059,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
85436901,Maven,io.fabric8.elasticsearch:openshift-elasticsearch-plugin,1190159,5.6.9.1,14490920,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
52057294,Maven,cn.wanghaomiao:SeimiCrawler,1190599,1.3.0,9685507,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
72661545,Maven,com.moz.fiji.platforms:test-platform,1353352,0.1.0,5394360,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72670974,Maven,com.moz.fiji.deps:spark-mllib,1353353,0.1.0,5394365,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72661957,Maven,com.moz.fiji.hadoop:hadoop-configurator,1353355,0.1.6,12273797,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72664586,Maven,com.moz.fiji.schema:fiji-schema-extras,1353357,0.1.13,12273976,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72668480,Maven,com.moz.fiji.schema:fiji-schema-cassandra,1353359,0.1.8,12274402,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72675829,Maven,com.moz.fiji.rest:fiji-rest-standard-plugin,1353365,0.1.6,12275127,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72665324,Maven,com.moz.fiji.examples.phonebook:fiji-phonebook,1353367,0.1.3,12273897,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72662642,Maven,com.moz.fiji.mapreduce:platform-api,1353387,0.1.13,12273969,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72664862,Maven,com.moz.fiji.schema:fiji-schema-shell-lib,1353420,0.1.13,12273977,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72661565,Maven,com.moz.fiji.deps:spark-core,1353421,0.1.0,5394849,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72662671,Maven,com.moz.fiji.schema:schema-platform-api,1353458,0.1.13,12273979,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72662447,Maven,com.moz.fiji.spark:fiji-spark-test,1353459,0.1.0,5395069,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
72674206,Maven,com.moz.fiji.spark:fiji-spark,1353468,0.1.6,12275123,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
85179316,Maven,org.dynamide:RestReplay,1639914,1.0.14,6696317,commons-cli:commons-cli,Maven,runtime,FALSE,RELEASE,642518
85452217,Maven,com.github.fancyerii:sc,1685476,1.0,6798784,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
101573674,Maven,org.apereo.cas:cas-server-support-ldap,1687611,5.2.0,12522135,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
58140818,Maven,com.google.api.grpc:grpc-google-common-protos,1842857,0.1.12,10304676,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
54546057,Maven,com.google.api.grpc:grpc-google-cloud-speech-v1beta1,1842907,0.1.12,9926545,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55254644,Maven,com.google.api.grpc:grpc-google-cloud-logging-v2,1846292,0.1.12,9993813,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55255491,Maven,com.google.api.grpc:grpc-google-cloud-error-reporting-v1beta1,1846306,0.1.12,9993903,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55255177,Maven,com.google.api.grpc:grpc-google-cloud-vision-v1,1846325,0.1.12,9993859,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55254660,Maven,com.google.api.grpc:grpc-google-cloud-trace-v1,1846326,0.1.12,9993806,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55255262,Maven,com.google.api.grpc:grpc-google-cloud-pubsub-v1,1846395,0.1.12,9993881,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
55255160,Maven,com.google.api.grpc:grpc-google-cloud-monitoring-v3,1846405,0.1.12,9993853,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
86026059,Maven,com.hurence.logisland:logisland-querymatcher-plugin,2017560,0.10.2,14759204,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
85738378,Maven,com.floragunn:search-guard-2,2111517,5.0.0-alpha4-2a,8020185,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
51487792,Maven,com.floragunn:search-guard-5,2184023,5.0.0-10,8517350,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45175175,Maven,com.linkedin.gobblin:gobblin-runtime,2235292,0.0.0.mavenTest1,9022887,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
45175753,Maven,com.linkedin.gobblin:gobblin-utility,2235446,0.0.0.mavenTest1,9024151,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
45177126,Maven,io.swagger:swagger-codegen,2235589,2.2.0,9022841,commons-cli:commons-cli,Maven,runtime,FALSE,${commons-cli-version},642518
45174768,Maven,com.netflix.eureka:eureka2-server,2235616,2.0.0-rc.1,9022393,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45175499,Maven,de.hhu.stups:prob2-ui-servlets,2235667,2.0.2,9022741,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
45175803,Maven,com.stateforge.statebuilder:statebuilder-common,2235744,3.0,9023996,commons-cli:commons-cli,Maven,runtime,FALSE,1.1,642518
45177712,Maven,org.tachyonproject:tachyon-examples,2235828,0.8.0,9024207,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45189096,Maven,org.apache.flink:flink-shaded-hadoop2,2236373,0.10.1,9029389,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
52315293,Maven,cc.redpen:redpen-core,2236538,1.4.1,9709783,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45189535,Maven,org.graxxia:graxxia,2236547,0.9,9029864,commons-cli:commons-cli,Maven,runtime,FALSE,1.1,642518
73798601,Maven,org.apache.nifi:nifi-toolkit-tls,2236655,1.0.0-BETA,9030807,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45194636,Maven,com.github.workerframework:worker-store-cs,2236721,1.2.0-113,9033605,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45191843,Maven,se.liu.imt.mi.snomedct:SnomedCTParser,2236760,0.1,9031088,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45193125,Maven,org.semanticweb.yars:nxparser,2237002,1.2.10,9032358,commons-cli:commons-cli,Maven,runtime,FALSE,1.1,642518
74466917,Maven,org.apereo.cas:cas-server-core-authentication,2237184,5.2.0,11763729,commons-cli:commons-cli,Maven,compile,FALSE,1.4,642518
88734449,Maven,com.hurence.logisland:logisland-elasticsearch-plugin,2237342,0.10.1,14443001,commons-cli:commons-cli,Maven,compile,FALSE,1.2,642518
45204078,Maven,org.anc.json:validator,2237772,1.1.1,9038565,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
58852663,Maven,com.google.api.grpc:grpc-google-iam-v1,2237901,0.1.12,10398466,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
45207141,Maven,com.aliyun.odps:odps-mapred-bridge,2238192,0.24.0-public,9040706,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45206353,Maven,com.qspin.qtaste.plugin:sikuli,2238195,3.0.0,9040600,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45209594,Maven,org.alluxio:alluxio-core-server,2238346,1.0.0,9042254,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
85237226,Maven,org.alluxio:alluxio-shell,2238347,1.0.0,9042440,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45209418,Maven,org.apache.tajo:tajo-cli,2238411,0.10.0,9042611,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45212253,Maven,com.github.automately:automately-java,2238636,1.0.1,9044182,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45215397,Maven,gr.iti.mklab:mklab-multimedia-indexing,2238890,0.1,9045786,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45216182,Maven,com.amitapi:amit-compiler,2238920,1.0.0,9046028,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45221194,Maven,com.conveyal:gtfs-lib,2238958,2.1.0,9046116,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45217585,Maven,cn.enilu.tools:nutzwk-code-generator,2239027,1.0,9046835,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45219643,Maven,org.visualdataweb.vowl.owl2vowl:OWL2VOWL,2239166,0.2.0,9047588,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45221541,Maven,io.takari:xar,2239322,0.8.6,9048820,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45221927,Maven,org.seedstack.seed:seed-shell,2239368,2.1.0,9049360,commons-cli:commons-cli,Maven,runtime,FALSE,${commons-cli.version},642518
45222903,Maven,org.wildfly.security:wildfly-elytron-tool,2239488,1.0.0.Alpha2,9049932,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45222439,Maven,org.alluxio:alluxio-examples,2239499,1.0.0,9050112,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45222759,Maven,com.sumologic.shellbase:shellbase-core,2239533,1.0.0,9050240,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45228369,Maven,cn.mapway:mapway-database,2240000,0.0.1,9053807,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45229317,Maven,com.alibaba.jstorm:jstorm-core,2240049,2.1.0,9054158,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45233311,Maven,com.yahoo.gondola:core,2240499,0.2.7,9056707,commons-cli:commons-cli,Maven,runtime,FALSE,1.3,642518
45233143,Maven,es.tid.netphony:pce,2240502,1.3.0,9056919,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45233934,Maven,net.bican:jwordpress,2240556,0.6.1,9057503,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45234200,Maven,org.opensky-network:libadsb,2240656,1.1,9057946,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45234669,Maven,org.aksw.rdfunit:rdfunit-validate,2240681,0.7.18,9058115,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45245996,Maven,org.leibnizcenter:rechtspraak,2240750,2.0.3,9058489,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45235275,Maven,com.github.mauricioaniche:springlint,2240767,0.3,9058711,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45239198,Maven,net.rapture:SelfPluginInstallerLib,2240984,3.0.0,9060622,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
45246257,Maven,com.baulsupp:oksocial,2241243,1.0.24,9062454,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45251280,Maven,io.rhiot:camel-pi4j,2241844,0.1.1,9067052,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45256021,Maven,com.teradata.tempto:tempto-runner,2241873,1.0.37,9070169,commons-cli:commons-cli,Maven,compile,FALSE,1.3.1,642518
74690381,Maven,com.weaverplatform:sdk-java,2241951,3.2.0,12546061,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45252972,Maven,com.franz:agraph-java-client,2242082,1.0.0,9068176,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45252464,Maven,io.github.htools:htools,2242115,0.26,9068235,commons-cli:commons-cli,Maven,runtime,FALSE,1.3.1,642518
45254291,Maven,com.sikulix:sikulixapi,2242284,1.1.0,9069308,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45259475,Maven,com.opensearchserver:oss-utils,2242563,1.0.0,9071456,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45266848,Maven,com.github.sunlin901203:sunny,2242656,0.0.1,9072477,commons-cli:commons-cli,Maven,runtime,FALSE,1.2,642518
45318534,Maven,net.rapture:PluginInstallerLib,2249400,3.0.0,9111005,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
45319413,Maven,net.rapture:RaptureCommon,2249428,3.0.0,9111280,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
55255203,Maven,com.google.api.grpc:grpc-google-cloud-language-v1beta2,2249429,0.1.12,9993863,commons-cli:commons-cli,Maven,test,FALSE,1.3,642518
45322406,Maven,net.rapture:RaptureCore,2249435,3.0.0,9111407,commons-cli:commons-cli,Maven,compile,FALSE,1.1,642518
